baslik,icerik,etiket,kaynak_url
Galatasaray'da Yusuf Demir'den dikkat çeken Fenerbahçe sözleri!,"Galatasaray'ın 21 yaşındaki futbolcusu Yusuf Demir, kazanılan şampiyonluğu değerlendirdi. Oyuncunun ezeli rakipleri Fenerbahçe hakkındaki sözleri ise dikkat çekti. İşte detaylar...Devamı için tıklayınız",1,https://www.fotomac.com.tr/galatasaray/2025/05/30/galatasarayda-yusuf-demirden-dikkat-ceken-fenerbahce-sozleri
TRANSFER HABERLERİ | Fenerbahçe'de ayrılığa izin çıktı!,Süper Lig devlerinden Fenerbahçe'de o futbolcunun ayrılığına izin çıktı. Yıldız isim geldiği ülkeye geri transfer olacak. İşte detaylar...Devamı için tıklayınız,1,https://www.fotomac.com.tr/fenerbahce/2025/05/30/transfer-haberleri-fenerbahcede-ayriliga-izin-cikti
TRANSFER HABERLERİ | Simon Banza Trabzonspor'da kalacak mı? Flaş gerçeği açıkladılar!,Süper Lig devlerinden Trabzonspor'un Kongolu futbolcusu Simon Banza ile ilgili sıcak gelişmeler yaşanıyor. Son olarak Portekiz basınından futbolcunun geleceği hakkında dikkat çeken bir haber yer aldı....Devamı için tıklayınız,1,https://www.fotomac.com.tr/trabzonspor/2025/05/30/transfer-haberleri-simon-banza-trabzonsporda-kalacak-mi-flas-gercegi-acikladilar
Frankowski açıkladı! Galatasaray'da neden az süre aldı?,Süper Lig devlerinden Galatasaray'a ara transfer döneminde gelen Przemyslaw Frankowski dikkat çeken açıklamalarda bulundu. Oyuncunun özellikle sarı-kırmızılılarda az süre almasına dair söylemiş olduğu...Devamı için tıklayınız,1,https://www.fotomac.com.tr/galatasaray/2025/05/30/frankowski-acikladi-galatasarayda-neden-az-sure-aldi
TRANSFER HABERLERİ | Zenit'ten Ognjen Mimovic açıklaması!,Süper Lig devlerinden Fenerbahçe'den Zenit'e kiralık olarak giden Ognjen Mimovic için resmi açıklama geldi. İşte detaylar...Devamı için tıklayınız,1,https://www.fotomac.com.tr/fenerbahce/2025/05/30/transfer-haberleri-zenitten-ognjen-mimovic-aciklamasi
GALATASARAY TRANSFER HABERİ: Fenerbahçe'yi şampiyonluktan etmişti! Okan Buruk o ismi istedi,Son dakika spor haberleri: Galatasaray'da yeni sezon transfer çalışmaları başladı. Sarı kırmızılılar özellikle yerli oyuncu konusunda kamp dönemi gelmeden takviyeleri bitirmek isityor. İşte Galatasaray'ın...Devamı için tıklayınız,1,https://www.fotomac.com.tr/galatasaray/2025/05/30/galatasaray-transfer-haberi-fenerbahceyi-sampiyonluktan-etmisti-okan-buruk-o-ismi-istedi
FENERBAHÇE HABERLERİ: Jose Mourinho için karar verildi! İşte o tarih...,Son dakika spor haberleri: Fenerbahçe'de eleştirilerin hedefinde olan Jose Mourinho konusunda yönetim kritik görüşmenin tarihini belirledi. İşte kulislerde dönen o detay... FB SPOR HABERLERİDevamı için tıklayınız,1,https://www.fotomac.com.tr/fenerbahce/2025/05/30/fenerbahce-haberleri-jose-mourinho-icin-karar-verildi-iste-o-tarih
Ümit Milli Futbol Takımı'nın yeni teknik direktörü Egemen Korkmaz oldu,"Türkiye Futbol Federasyonu, Ümit Milli Futbol Takımı Teknik Direktörlüğü görevine Egemen Korkmaz’ın getirildiğini açıkladı.Devamı için tıklayınız",0,https://www.fotomac.com.tr/futbol/2025/05/30/umit-milli-futbol-takiminin-yeni-teknik-direktoru-egemen-korkmaz-oldu-1748645934
Fenerbahçe'den flaş sakatlık açıklaması!,Fenerbahçe RAMS Başakşehir maçında sakatlanan Nelson Semedo'nun son durumunu açıkladı.Devamı için tıklayınız,1,https://www.aspor.com.tr/fenerbahce/2025/12/07/fenerbahceden-flas-sakatlik-aciklamasi
Fenerbahçe'den Ferdi Kadıoğlu bombası!,"A Spor yorumcusu Ozan Zeybek, Fenerbahçe'nin transfer harekatına dair açıklamalarda bulundu. Zeybek, ""Fenerbahçelilere müjde vereyim: Ferdi Kadıoğlu büyük ihtimalle devre arasında geri dönüyor. Robert...Devamı için tıklayınız",1,https://www.aspor.com.tr/webtv/fenerbahce/fenerbahceden-ferdi-kadioglu-bombasi
REKLAM - D&R,"""REKLAM - Damp;R"" haberi için lütfen tıklayın...Devamı için tıklayınız",1,http://pubads.g.doubleclick.net/gampad/clk?id=7154907579&iu=/31110078/aspor/desktop_web/anasayfa/advertorial_manset_click
Galatasaray'ın devre arası transfer planı ortaya çıktı!,"Trendyol Süper Lig'de 15 haftada topladığı 36 puanla liderliğini sürdüren Galatasaray, devre arası için transfer çalışmalarına başladı. Sarı-kırmızılıların ocak transfer döneminde de en az 4 takviye yapacağı...Devamı için tıklayınız",1,https://www.aspor.com.tr/galatasaray/2025/12/07/galatasarayin-devre-arasi-transfer-plani-ortaya-cikti
Fenerbahçe'de Kerem Aktürkoğlu tepkisi!,"Fenerbahçe, Trendyol Süper Lig'in 15. haftasında konuk olduğu Rams Başakşehir ile 1-1 berabere kalarak zirve yarışında kritik bir kayıp yaşadı. Sarı lacivertlilerde alınan skor sonrası özellikle yeni transfer...Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/07/fenerbahcede-kerem-akturkoglu-tepkisi
Beşiktaş'ta Semih Kılıçsoy sürprizi!,Beşiktaş'ın sezon başında İtalya Ligi ekiplerinden Cagliari'ye kiraladığı Semih Kılıçsoy ile ilgili flaş bir gelişme yaşandı. Genç oyuncunun ocak ayında siyah beyazlılara dönebileceği belirtildi. İşte...Devamı için tıklayınız,1,https://www.aspor.com.tr/besiktas/2025/12/07/besiktasta-semih-kilicsoy-surprizi
Arda Güler'e İngiliz devinden kanca! İşte yapılacak teklif,Real Madrid forması giyen milli yıldız Arda Güler'in flaş bir iddia gündeme geldi. İngiliz devinin Real Madrid'e Arda için teklif yapmaya hazırlandığı öne sürüldü. İşte detaylar...Devamı için tıklayınız,1,https://www.aspor.com.tr/futbol/2025/12/07/arda-gulere-ingiliz-devinden-kanca-iste-yapilacak-teklif
Beşiktaş o isimlerden vazgeçmiyor! Disasi ile beraber gelecek,"Beşiktaş daha önce de transfer gündemine gelen isimler için harekete geçmeye hazırlanıyor. Stoper mevkisi için Axel Disasi ile pazarlık masasına oturan siyah-beyazlılar, orta sahaya da Belçikalı yıldızı...Devamı için tıklayınız",1,https://www.aspor.com.tr/besiktas/2025/12/07/besiktas-o-isimlerden-vazgecmiyor-disasi-ile-beraber-gelecek
Fenerbahçe'nin yıldızı hakkında dikkat çeken yorum!,Trendyol Süper Lig'in 15. haftasında Fenerbahçe konuk olduğu RAMS Başakşehir deplasmanında 1-1 berabere kalarak şampiyonluk yarışında çok kritik 2 puan kaybetti. Sabah Gazetesi yazarı Ömer Üründül RAMS...Devamı için tıklayınız,1,https://www.aspor.com.tr/fenerbahce/2025/12/07/fenerbahcenin-yildizi-hakkinda-dikkat-ceken-yorum
Genç milli tekvandocularımızdan kadın ve erkeklerde büyük başarı!,"Genç milli tekvandocularımız; Dünya Ümitler Tekvando Şampiyonası’nda kadın takımlarda şampiyon, erkeklerde ise ikinci oldu. İşte ayrıntılar... | Son dakika spor haberleriDevamı için tıklayınız",1,https://www.aspor.com.tr/diger-sporlar/2025/12/07/genc-milli-tekvandocularimizdan-kadin-ve-erkeklerde-buyuk-basari
Spor yazarlarından RAMS Başakşehir-Fenerbahçe maçı sonrası flaş yorum!,"Trendyol Süper Lig'in 15. haftasında RAMS Başakşehir sahasında Fenerbahçe'yi konuk etti. Karşılaşmadan 1-1'lik beraberlikle ayrılan sarı-lacivertliler, zirve yarışında 2 puan bıraktı. Spor yazarları RAMS...Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/07/spor-yazarlarindan-rams-basaksehir-fenerbahce-maci-sonrasi-flas-yorum
Abdülkerim Bardakcı'dan Bertuğ Yıldırım'ın paylaşımına flaş yorum!,"Trendyol Süper Lig'in 15. haftasında Rams Başakşehir'in, Fenerbahçe ile 1-1 kaldığı maçta gol atan Bertuğ Yıldırım'a flaş bir yorum geldi. Galatasaraylı futbolcu Abdülkerim Bardakcı, mücadelede sonrası...Devamı için tıklayınız",1,https://www.aspor.com.tr/galatasaray/2025/12/07/abdulkerim-bardakcidan-bertug-yildirimin-paylasimina-flas-yorum
"Galatasaray, Santiago Gimenez için devrede!","Süper Lig devlerinden Galatasaray'da bu sezon formsuz durumu nedeniyle eleştiri oklarını üzerine çeken Mauro Icardi ile ilgili dikkat çeken gelişmeler yaşanıyor. Sarı-kırmızılıların, devre arasında Arjantinli...Devamı için tıklayınız",1,https://www.aspor.com.tr/galatasaray/2025/12/07/galatasaray-santiago-gimenez-icin-devrede
Fenerbahçe'ye transferde flaş teklif!,Ara transfer çalışmalarını sürdüren ve ocak ayında iddialı hamleler yapacak olan Fenerbahçe'de flaş bir gelişme yaşandı. Sarı lacivertlilere transferde sürpriz bir öneri geldi. Teknik Direktör Domenico...Devamı için tıklayınız,1,https://www.aspor.com.tr/fenerbahce/2025/12/06/fenerbahceye-transferde-flas-teklif
Tedesco'dan maç sonu açıklaması!,"Trendyol Süper Lig'in 15. haftasında RAMS Başakşehir ile 1-1 berabere kalan Fenerbahçe'de teknik direktör Domenico Tedesco, maçın ardından açıklamalarda bulundu.Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/06/tedescodan-mac-sonu-aciklamasi
Başakşehir ile Fenerbahçe berabere kaldı!,Trendyol Süper Lig'in 15. haftasında RAMS Başakşehir ile Fenerbahçe 1-1 berabere kaldı.Devamı için tıklayınız,1,https://www.aspor.com.tr/fenerbahce/2025/12/06/basaksehir-ile-fenerbahce-berabere-kaldi
Süper Lig'de heyecan devam ediyor! İşte güncel puan durumu,Trendyol Süper Lig'de heyecan 15. hafta maçlarıyla devam ediyor. İşte cumartesi günü oynanan maçların ardından oluşan puan durumu...Devamı için tıklayınız,1,https://www.aspor.com.tr/galeri/diger/galatasaray-evinde-hata-yapmadi-iste-super-ligde-guncel-puan-durumu
Fenerbahçe'de Semedo sakatlandı!,"Fenerbahçe'de Nelson Semedo, mücadelenin 16. dakikasında sakatlanarak yerini Kerem Aktürkoğlu'na bıraktı.Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/06/fenerbahcede-semedo-sakatlandi
Fenerbahçe'nin En-Nesyri ile bulduğu gol ofsayta takıldı!,"Maçı 1-0 önde götüren Fenerbahçe'nin 68. dakikada Youssef En-Nesyri ile bulduğu gol, ofsayt gerekçesiyle geçerli kabul edilmedi.Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/06/fenerbahcenin-en-nesyri-ile-buldugu-gol-iptal-edildi
Portekiz basınından Rafa Silva iddiası!,"Beşiktaş forması giyen Rafa Silva'nın 1 aylık aranın ardından takımla çalışmalara başlaması, Portekiz basınında gündem oldu. Record, Portekizli oyuncunun takıma geri dönmesinin, müzakerelerin bir parçası...Devamı için tıklayınız",1,https://www.aspor.com.tr/besiktas/2025/12/07/portekiz-basinindan-rafa-silva-iddiasi
Trabzonspor Göztepe deplasmanın konuk oluyor! İşte muhtemel 11'ler,"Süper Lig'de 3. sırada bulunan Trabzonspor zorlu Göztepe deplasmanına konuk olacak. Bordo mavililerde hedef 3 puan. Trabzonspor, İzmir deplasmanından 3 puanla ayrılırsa 2. sıraya yükselecek. İşte karşılaşma...Devamı için tıklayınız",1,https://www.aspor.com.tr/trabzonspor/2025/12/07/trabzonspor-goztepe-deplasmanin-konuk-oluyor-iste-muhtemel-11ler
Beşiktaş El Karouani'nin peşinde!,"Rıdvan Yılmaz ve David Jurasek'ten istediği verimi alamayan Beşiktaş, devre arasında Utrecht'te forma giyen Souffian El Karouani'yi transfer listesine ekledi.Devamı için tıklayınız",1,https://www.aspor.com.tr/besiktas/2025/12/07/besiktas-el-karouaninin-pesinde
"Sadettin Saran'dan Galatasaray-Samsunspor maçı yorumu! ""Yaşananlar bizi üzdü""","Trendyol Süper Lig'in 15. haftasında deplasmanda RAMS Başakşehir'e konuk olan Fenerbahçe'de Başkan Sadettin Saran, mücadele öncesi açıklamalarda bulundu.Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/06/sadettin-saran-aciklamalarda-bulunuyor
Gençlerbirliği-Mısırlı.com.tr Fatih Karagümrük canlı maç | Trendyol Süper Lig 15. hafta,"Trendyol Süper Lig’in 15. haftasında Ankara’da nefeslerin tutulacağı bir karşılaşma sahne alıyor. Gençlerbirliği, sahasında Mısırlı.com.tr  Fatih Karagümrük'ü konuk ediyor. Volkan Demirel yönetimindeki...Devamı için tıklayınız",1,https://www.aspor.com.tr/futbol/2025/12/07/genclerbirligi-misirlicomtr-fatih-karagumruk-canli-mac-trendyol-super-lig-15-hafta
Göztepe-Trabzonspor maçı izle! Nasıl ve nereden izlenir? CANLI YAYIN,"Trendyol Süper Lig’in 15. haftasında Göztepe, Trabzonspor’u konuk etmeye hazırlanıyor. İzmir temsilcisi, iç sahadaki etkileyici performansını sürdürüp 3 puanı hanesine yazarak 4. sıradaki konumunu sağlamlaştırmak...Devamı için tıklayınız",1,https://www.aspor.com.tr/trabzonspor/2025/12/07/goztepe-trabzonspor-maci-izle-nasil-ve-nereden-izlenir-canli-yayin
Evde kilo vermek artık çok kolay!,"""Evde kilo vermek artık çok kolay!"" haberi için lütfen tıklayın...Devamı için tıklayınız",1,https://www.youtube.com/shorts/0L0Er-40ymQ
Fenerbahçe Beko deplasmanda Merkezefendi Belediyesi Basket'i mağlup ett!,Basketbol Süper Ligi’nde Merkezefendi Belediyesi Basket evinde Fenerbahçe Beko’ya 64-87 mağlup oldu.Devamı için tıklayınız,1,https://www.aspor.com.tr/basketbol/2025/12/07/fenerbahce-beko-deplasmanda-merkezefendi-belediyesi-basketi-maglup-ett
"Olympique Lyon Teknik Direktörü Paulo Fonseca, 9 ay sonra takımın başında olacak","Olympique Lyon Teknik Direktörü Paulo Fonseca, 2 Mart 2025’te Brest maçında hakeme yönelik hareketi nedeniyle aldığı 9 aylık cezanın sona ermesiyle birlikte bugün oynanacak Lorient karşılaşmasıyla birlikte...Devamı için tıklayınız",0,https://www.aspor.com.tr/futbol/2025/12/07/olympique-lyon-teknik-direktoru-paulo-fonseca-9-ay-sonra-takimin-basinda-olacak
Fenerbahçe'de SK Brann mesaisi başladı!,"Fenerbahçe, UEFA Avrupa Ligi'nin 6. hafta maçında 11 Aralık Perşembe günü SK Brann ile deplasmanda oynayacağı karşılaşmanın hazırlıklarına başladı. İşte ayrıntılar... | Son dakika Fenerbahçe haberleri...Devamı için tıklayınız",1,https://www.aspor.com.tr/fenerbahce/2025/12/07/fenerbahcede-sk-brann-mesaisi-basladi
Galatasaray'dan flaş transfer kararı!,Galatasaray'da ara transfer çalışmaları dört bir koldan devam ediyor. Ocak ayında iddialı hamlelerle kadrosunu güçlendirmeyi planlayan Cimbom'da flaş bir gelişme yaşandı. Sarı kırmızılıların ara transferde...Devamı için tıklayınız,1,https://www.aspor.com.tr/galatasaray/2025/12/06/galatasaraydan-flas-transfer-karari
Konyaspor ile Rizespor puanları paylaştı!,Trendyol Süper Lig'in 15. haftasında Tümosan Konyaspor ile Çaykur Rizespor 1-1 berabere kaldı.Devamı için tıklayınız,1,https://www.aspor.com.tr/konyaspor/2025/12/06/konyaspor-ile-rizespor-puanlari-paylasti
Trabzonspor'un Göztepe maçı kamp kadrosu açıklandı!,Trendyol Süper Lig'in 15. haftasında Göztepe deplasmanına konuk olacak Trabzonspor'un maç kadrosu açıklandı. İşte eksikler...Devamı için tıklayınız,1,https://www.aspor.com.tr/trabzonspor/2025/12/06/trabzonsporun-goztepe-maci-kamp-kadrosu-aciklandi
Çaykur Rizespor Basın Sözcüsü Hasan Yavuz Bakır A Spor'a konuştu!,"Çaykur Rizespor Basın Sözcüsü Hasan Yavuz Bakır, A Spor'a açıklamalarda bulundu. Hasan Yavuz Bakır, ""Türk futbolunda son yıllarda herkesin tartıştığı konu hakem hataları. Ancak son hafta maçlarında, çok...Devamı için tıklayınız",1,https://www.aspor.com.tr/webtv/superlig/caykur-rizespor-basin-sozcusu-hasan-yavuz-bakir-a-spora-konustu
AS Monaco-Galatasaray maçının hakemi belli oldu!,UEFA Şampiyonlar Ligi'nin 6. haftasında oynanacak AS Monaco-Galatasaray maçının hakemi belli oldu.Devamı için tıklayınız,1,https://www.aspor.com.tr/galatasaray/2025/12/07/as-monaco-galatasaray-macinin-hakemi-belli-oldu
Göztepe - Trabzonspor maçının VAR'ı açıklandı!,"Trabzonspor, Trendyol Süper Lig'in 15. haftasında deplasmanda Göztepe'ye konuk olacak. Mücadele öncesi VAR koltuğunda oturacak hakem açıklandı. İşte ayrıntılar... | Son dakika Trabzonspor haberleri (TS...Devamı için tıklayınız",1,https://www.aspor.com.tr/trabzonspor/2025/12/07/goztepe-trabzonspor-macinin-vari-aciklandi
Galatasaray MCT Technic'i taşıyan otobüse taşlı saldırı! Emniyet çalışma başlattı,Galatasaray Erkek Basketbol Takımı'nı taşıyan otobüse taşlı saldırı düzenleyen kişi veya kişilerin yakalanması için çalışma yürütülüyor. İşte ayrıntılar... | Son dakika spor haberleriDevamı için tıklayınız,1,https://www.aspor.com.tr/basketbol/2025/12/07/galatasaray-mct-technici-tasiyan-otobuse-tasli-saldiri-emniyet-calisma-baslatti
Galatasaray'da Wilfried Singo gelişmesi!,"Galatasaray'da sakatlığı nedeniyle bir süredir formasından uzak kalan Wilfried Singo ile ilgili flaş gelişmeler yaşanıyor. Başarılı savunmacının, UEFA Şampiyonlar Ligi'ndeki Monaco maçında oynayıp oynamayacağı...Devamı için tıklayınız",1,https://www.aspor.com.tr/galatasaray/2025/12/06/galatasarayda-wilfried-singo-gelismesi
Gram altın ne kadar? Çeyrek altın fiyatı düştü mü? - 7 Aralık Pazar,"Altın piyasalarında son günlerde yaşanan hareketlilik yatırımcıların odağını yeniden sarı metale çevirdi. Değerli maden, üst üste gelen pozitif seyrin ardından son 6 haftanın en yüksek seviyesine tırmanmayı...Devamı için tıklayınız",1,https://www.aspor.com.tr/haberler/2025/12/07/gram-altin-ne-kadar-ceyrek-altin-fiyati-dustu-mu-7-aralik-pazar
İkas Eyüpspor ile Zecorner Kayserispor berabere kaldı! İşte maçın özeti,Trendyol Süper Lig'in 15. haftasında İkas Eyüpspor ile Zecorner Kayserispor 1-1 berabere kaldı. İşte karşılaşmanın detayları... | Son dakika spor haberleriDevamı için tıklayınız,1,https://www.aspor.com.tr/eyupspor/2025/12/06/ikas-eyupspor-ile-zecorner-kayserispor-berabere-kaldi-iste-macin-ozeti
Fenerbahçe'de flaş ayrılık gelişmesi! Menajeri kulübe teklifleri getirdi,Ocak transfer dönemini hareketli geçirmesi beklenen Fenerbahçe'de flaş bir gelişme yaşandı. Sarı-lacivertlilerde performansıyla eleştirileri toplayan futbolcuya menajerinin kulübe 2 teklif getirdiği iddia...Devamı için tıklayınız,1,https://www.aspor.com.tr/fenerbahce/2025/12/06/fenerbahcede-flas-ayrilik-gelismesi-menajeri-kulube-teklifleri-getirdi
Beşiktaş Süper Lig'de Gaziantep FK'yı ağırlıyor!,"Beşiktaş, Trendyol Süper Lig'in 15. haftasında 8 Aralık Pazartesi günü sahasında Gaziantep FK'yi ağırlayacak. Tüpraş Stadı'nda oynanacak karşılaşma, saat 20.00'de başlayacak. Müsabakada hakem Kadir Sağlam...Devamı için tıklayınız",1,https://www.aspor.com.tr/besiktas/2025/12/07/besiktas-super-ligde-gaziantep-fkyi-agirliyor
Galatasaray'da o futbolcu için fesih kararı gelebilir!,Trendyol Süper Lig'de liderliğini sürdüren Galatasaray'da flaş bir gelişme yaşandı. Sarı-kırmızılılar bahis soruşturması kapsamında gözaltına alınan genç futbolcu için kararını verdi. İşte detaylar......Devamı için tıklayınız,1,https://www.aspor.com.tr/galatasaray/2025/12/06/galatasarayda-o-futbolcu-icin-fesih-karari-gelebilir
